Electricity.Timestep,Time,HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh],HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh],HH1 - Garden - Hedge Trimmer / Bosch AHS 550-24 ST [kWh],HH1 - Garden - Atika LH 2500 G [kWh],HH1 - Garden - Lawn Mower / Sabo 32-EL [kWh],HH1 - Kitchen - Washing Machine / Bosch WAE 28143 [kWh],HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh],HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh],HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].1,HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].2,HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].3
269760,7/6/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030125482386666,0
269820,7/6/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029803256778673,0
269880,7/6/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029609631933296,0
269940,7/6/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030049676539712,0
270000,7/6/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030217027697519,0
270060,7/6/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029937193626178,0
270120,7/6/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029766721430617,0
270180,7/6/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029623830384363,0
270240,7/6/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030728843160975,0
270300,7/6/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029916416841355,0
270360,7/6/2016 18:00,0.0,0.0,0.247755634807903,0.353475562863363,0.0,0.0,0.0660617598580759,0.0,0,0.0030079391195917,0
270420,7/6/2016 19:00,0.0,0.0,0.0,0.167748579380353,0.461637545869525,0.517208856523327,0.0,0.0,0,0.0029469745192277,0
270480,7/6/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.110419359785643,0.0,0.0,0,0.0030092092407408,0
270540,7/6/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0469852141188743,0.0,0.0,0,0.0029867794895036,0
270600,7/6/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003010479432714,0
270660,7/6/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030237109831624,0
270720,7/7/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030509636195597,0
270780,7/7/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030179958111942,0
270840,7/7/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029948953132362,0
270900,7/7/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030325637106522,0
270960,7/7/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029731049727604,0
271020,7/7/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030343789877802,0
271080,7/7/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002993269239114,0
271140,7/7/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030046113990498,0
271200,7/7/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0031073228594858,0
271260,7/7/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029666433879971,0
271320,7/7/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030571879393844,0
271380,7/7/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030570991552665,0
271440,7/7/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029158936352858,0
271500,7/7/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029611680305135,0
271560,7/7/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030840111239236,0
271620,7/7/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030095449992721,0
271680,7/7/2016 16:00,0.188586232994536,0.600296050531481,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029656396571321,0
271740,7/7/2016 17:00,0.612200273360656,0.799732591169941,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030243258810165,0
271800,7/7/2016 18:00,0.145915458191257,0.337528676131251,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029788457717057,0
271860,7/7/2016 19:00,0.0026331831393442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030063423783821,0
271920,7/7/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029709116234369,0
271980,7/7/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030755455755248,0
272040,7/7/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029902031241562,0
272100,7/7/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002971948748129,0
272160,7/8/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030341613546923,0
272220,7/8/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030703707760138,0
272280,7/8/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003011402376224,0
272340,7/8/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029635399941855,0
272400,7/8/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029867585254352,0
272460,7/8/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030019798664956,0
272520,7/8/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030631448330454,0
272580,7/8/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029722525971694,0
272640,7/8/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030976961270548,0
272700,7/8/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030442455925695,0
272760,7/8/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030191346959593,0
272820,7/8/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030384267343635,0
272880,7/8/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030506987491828,0
272940,7/8/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029841018279672,0
273000,7/8/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030200804170425,0
273060,7/8/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029784742041578,0
273120,7/8/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030209200726227,0
273180,7/8/2016 17:00,0.0,0.0,0.0756791530170389,0.0,0.0,0.0,0.39154593348448,0.0,0,0.0029651125017395,0
273240,7/8/2016 18:00,0.0,0.0,0.18186597594688,0.573956916119039,0.14345935851425,0.0,0.0,0.0,0,0.0029610410410176,0
273300,7/8/2016 19:00,0.0,0.0,0.0,0.0,0.349182115231028,0.0,0.0,0.0,0,0.0030624208010542,0
273360,7/8/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030152415962346,0
273420,7/8/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030156162347412,0
273480,7/8/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030494400245719,0
273540,7/8/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029886571947402,0
273600,7/9/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030355889315942,0
273660,7/9/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030218392476216,0
273720,7/9/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029679827767001,0
273780,7/9/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029869332135388,0
273840,7/9/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029793090136418,0
273900,7/9/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030182584602081,0
273960,7/9/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030292648396798,0
274020,7/9/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030485082805304,0
274080,7/9/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029578236622726,0
274140,7/9/2016 09:00,0.17663704707459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029968260697463,0
274200,7/9/2016 10:00,0.845673112404371,0.0,0.0,0.0,0.0,0.57452885064667,0.0,0.0,0,0.0029992947378667,0
274260,7/9/2016 11:00,0.0263964882076503,0.0,0.0,0.0,0.0,0.111211531725467,0.0,0.0,0,0.003007013293579,0
274320,7/9/2016 12:00,0.170690794852459,0.0,0.0,0.0,0.0,0.0244301509211766,0.0,0.0,0,0.00295324415562,0
274380,7/9/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029734211471033,0
274440,7/9/2016 14:00,0.0,0.564563548435249,0.0,0.0,0.0,0.0,0.0,0.0174180729574083,0,0.001221951971081,0
274500,7/9/2016 15:00,0.0,0.814412440729117,0.0,0.0,0.0,0.0,0.0,0.0297073225128998,0,0.0,0
274560,7/9/2016 16:00,0.0,0.293690303732255,0.0,0.0,0.0,0.0,0.0,0.0298799445133209,0,0.0,0
274620,7/9/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172820738925257,0,0.0013035520436606,0
274680,7/9/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030006384530109,0
274740,7/9/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029903000566334,0
274800,7/9/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030369007086746,0
274860,7/9/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029544164533372,0
274920,7/9/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030099275213354,0
274980,7/9/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029782684804941,0
275040,7/10/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030411826031815,0
275100,7/10/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002954028046913,0
275160,7/10/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029249238626515,0
275220,7/10/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029875970741763,0
275280,7/10/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029942281334172,0
275340,7/10/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029849642467955,0
275400,7/10/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029648108153475,0
275460,7/10/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030580535213261,0
275520,7/10/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003034635978224,0
275580,7/10/2016 09:00,0.673803586009016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029928539604689,0
275640,7/10/2016 10:00,0.266816038251366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030142952519498,0
275700,7/10/2016 11:00,0.144572466770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030486588268863,0
275760,7/10/2016 12:00,0.0029386011557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029957678138007,0
275820,7/10/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0801659331677701,0.0,0,0.0030190782936532,0
275880,7/10/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003067341144674,0
275940,7/10/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029720338250502,0
276000,7/10/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029788201158021,0
276060,7/10/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029692347136228,0
276120,7/10/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029611351446559,0
276180,7/10/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030344227335755,0
276240,7/10/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029734012830999,0
276300,7/10/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029699394818882,0
276360,7/10/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030133370753446,0
276420,7/10/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029727199179048,0
276480,7/11/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029327890582653,0
276540,7/11/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029262038573363,0
276600,7/11/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029518515606884,0
276660,7/11/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002994966208189,0
276720,7/11/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029899044516552,0
276780,7/11/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030105426565028,0
276840,7/11/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029806620672651,0
276900,7/11/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029439555765002,0
276960,7/11/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030360983085117,0
277020,7/11/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029982715694996,0
277080,7/11/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029951693197188,0
277140,7/11/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029937428562637,0
277200,7/11/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029672706997987,0
277260,7/11/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029415174691829,0
277320,7/11/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029930145287119,0
277380,7/11/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029796671968376,0
277440,7/11/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030115277572773,0
277500,7/11/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030601359136155,0
277560,7/11/2016 18:00,0.0,0.0,0.135680244211589,0.0,0.0,0.0,0.0,0.0,0,0.0030060043928696,0
277620,7/11/2016 19:00,0.0,0.0,0.142800485588124,0.608312048167827,0.26527967354148,0.0,0.0,0.0,0,0.0030778225110965,0
277680,7/11/2016 20:00,0.0,0.0,0.0,0.0,0.256042729737957,0.0,0.0,0.0,0,0.0029462713965699,0
277740,7/11/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029640770239596,0
277800,7/11/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029307044549051,0
277860,7/11/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030226575102641,0
277920,7/12/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030073393548749,0
277980,7/12/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029733222222727,0
278040,7/12/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029689393550687,0
278100,7/12/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029517659820028,0
278160,7/12/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029521509637216,0
278220,7/12/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029827094358474,0
278280,7/12/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003047339010565,0
278340,7/12/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030396968931964,0
278400,7/12/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030468192391229,0
278460,7/12/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030116639450832,0
278520,7/12/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030792386232291,0
278580,7/12/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029818070680396,0
278640,7/12/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029408296159011,0
278700,7/12/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029872181638682,0
278760,7/12/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029587499040579,0
278820,7/12/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030068104985533,0
278880,7/12/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030248526119688,0
278940,7/12/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029742711350264,0
279000,7/12/2016 18:00,0.860179403358743,0.0,0.0,0.0,0.0,0.0,0.085241653604807,0.0,0,0.0029688780091315,0
279060,7/12/2016 19:00,0.0269625811639344,0.0,0.0,0.0,0.0,0.531503390918161,0.0,0.0,0,0.0029901277263293,0
279120,7/12/2016 20:00,0.138702825612022,0.0,0.0,0.0,0.0,0.101008910468592,0.0,0.0,0,0.0029286102127921,0
279180,7/12/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.110581611170865,0.0,0.0,0,0.0030314310128112,0
279240,7/12/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030193782261344,0
279300,7/12/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002958540247453,0
279360,7/13/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029456874822371,0
279420,7/13/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002959504351672,0
279480,7/13/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029340279991867,0
279540,7/13/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029850543601061,0
279600,7/13/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003055077783252,0
279660,7/13/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029818890829361,0
279720,7/13/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030038713132097,0
279780,7/13/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029437608124915,0
279840,7/13/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029815417890364,0
279900,7/13/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029993676546174,0
279960,7/13/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029990618623001,0
280020,7/13/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029853157316487,0
280080,7/13/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030037569658607,0
280140,7/13/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030173395672275,0
280200,7/13/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030048687570186,0
280260,7/13/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00299203508093,0
280320,7/13/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029380731260954,0
280380,7/13/2016 17:00,0.0,0.908079744671728,0.0,0.0,0.0,0.927105507115325,0.0,0.0,0,0.0029499021443487,0
280440,7/13/2016 18:00,0.0,0.602817732423314,0.0,0.0,0.0,0.187082457078913,0.0,0.0,0,0.0030549915255714,0
280500,7/13/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0435505191931447,0.0,0.0,0,0.0029870289269958,0
280560,7/13/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029716031962983,0
280620,7/13/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030047888121723,0
280680,7/13/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030333976116973,0
280740,7/13/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030259274514437,0
280800,7/14/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030034902003618,0
280860,7/14/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030124099664312,0
280920,7/14/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029481802082668,0
280980,7/14/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030042756695067,0
281040,7/14/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029490017501851,0
281100,7/14/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029979519932771,0
281160,7/14/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030493453882371,0
281220,7/14/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030145510794263,0
281280,7/14/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030458062241811,0
281340,7/14/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030467195045267,0
281400,7/14/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030313135695339,0
281460,7/14/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029540510054444,0
281520,7/14/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029743360686431,0
281580,7/14/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029847844062984,0
281640,7/14/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030169916587095,0
281700,7/14/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029734204087043,0
281760,7/14/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029490800701328,0
281820,7/14/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030301715483812,0
281880,7/14/2016 18:00,0.0,0.822396609604761,0.0,0.0,0.0,0.0,0.0760260683070816,0.0,0,0.002970424439206,0
281940,7/14/2016 19:00,0.0,0.797257896274478,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029633802328812,0
282000,7/14/2016 20:00,0.0,0.292723031015325,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002965248378779,0
282060,7/14/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030353901548474,0
282120,7/14/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029841653581665,0
282180,7/14/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030625223348246,0
282240,7/15/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030518068442324,0
282300,7/15/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029761190391694,0
282360,7/15/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029750221871335,0
282420,7/15/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030565168392408,0
282480,7/15/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030034378968174,0
282540,7/15/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030317828663565,0
282600,7/15/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030097259468074,0
282660,7/15/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029695940804082,0
282720,7/15/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003007402431257,0
282780,7/15/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029833545685542,0
282840,7/15/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029894971871193,0
282900,7/15/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030223163104852,0
282960,7/15/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030217522957111,0
283020,7/15/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029660580075156,0
283080,7/15/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030042858486137,0
283140,7/15/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030208243183806,0
283200,7/15/2016 16:00,0.0009809540054644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003059942930775,0
283260,7/15/2016 17:00,0.624170659371584,0.0,0.0,0.0,0.0,0.528971002722144,0.0,0.0,0,0.002968619010413,0
