Latitude (decimal degrees):	45.044
Longitude (decimal degrees):	7.639
Elevation (m):	257
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	83.2
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200905:0130,0.0,0.0,0.0,0.0,0.0,17.88,1.03,0.0
20200905:0230,0.0,0.0,0.0,0.0,0.0,17.63,0.97,0.0
20200905:0330,0.0,0.0,0.0,0.0,0.0,17.58,0.9,0.0
20200905:0430,0.0,0.0,0.0,0.0,0.0,17.29,0.97,0.0
20200905:0530,820.84,13.26,18.26,1.21,5.25,16.36,1.03,0.0
20200905:0630,12727.26,141.56,66.87,4.9,15.84,16.0,0.97,0.0
20200905:0730,29588.72,354.51,89.13,9.47,26.19,19.13,0.48,0.0
20200905:0830,42627.33,545.51,109.9,13.56,35.85,21.24,0.0,0.0
20200905:0930,50045.74,650.02,131.99,16.05,44.08,22.72,0.41,0.0
20200905:1030,58556.38,804.09,132.83,19.12,49.84,23.86,0.76,0.0
20200905:1130,59158.28,816.65,134.48,19.55,51.85,24.99,0.9,0.0
20200905:1230,46709.08,562.22,164.51,15.46,49.53,25.85,1.03,0.0
20200905:1330,35209.75,379.13,159.12,11.96,43.56,26.07,0.9,0.0
20200905:1430,30350.45,348.4,117.05,10.6,35.19,26.06,0.48,0.0
20200905:1530,21047.26,243.15,89.47,8.16,25.47,26.12,0.07,0.0
20200905:1630,6145.52,73.32,49.23,3.7,15.08,26.16,0.14,0.0
20200905:1730,360.47,0.0,14.69,0.47,4.5,25.29,0.34,0.0
20200905:1830,0.0,0.0,0.0,0.0,0.0,24.59,0.48,0.0
20200905:1930,0.0,0.0,0.0,0.0,0.0,23.93,0.41,0.0
20200905:2030,0.0,0.0,0.0,0.0,0.0,23.22,0.28,0.0
20200905:2130,0.0,0.0,0.0,0.0,0.0,22.45,0.41,0.0
20200905:2230,0.0,0.0,0.0,0.0,0.0,21.71,0.34,0.0
20200905:2330,0.0,0.0,0.0,0.0,0.0,21.14,0.14,0.0
20200906:0030,0.0,0.0,0.0,0.0,0.0,20.54,0.14,0.0
20200906:0130,0.0,0.0,0.0,0.0,0.0,19.96,0.41,0.0
20200906:0230,0.0,0.0,0.0,0.0,0.0,19.35,0.55,0.0
20200906:0330,0.0,0.0,0.0,0.0,0.0,18.67,0.62,0.0
20200906:0430,0.0,0.0,0.0,0.0,0.0,17.98,0.55,0.0
20200906:0530,675.99,15.06,15.06,1.14,5.05,17.2,0.62,0.0
20200906:0630,10866.62,117.29,63.53,4.25,15.64,16.81,0.62,0.0
20200906:0730,21277.04,233.61,86.63,6.98,25.98,19.38,0.28,0.0
20200906:0830,29140.0,321.16,114.0,9.28,35.61,20.97,0.28,0.0
20200906:0930,41400.22,486.01,144.07,13.12,43.8,21.91,0.41,0.0
20200906:1030,43371.58,475.2,189.93,14.08,49.5,23.01,0.62,0.0
20200906:1130,40619.34,464.65,153.06,13.1,51.48,23.77,0.9,0.0
20200906:1230,38061.9,402.16,176.04,12.6,49.15,24.13,0.9,0.0
20200906:1330,43962.66,520.31,156.47,14.61,43.19,24.2,0.83,0.0
20200906:1430,23120.19,209.98,140.18,8.29,34.84,24.76,1.24,0.0
20200906:1530,17343.47,180.31,90.1,6.69,25.13,23.52,1.1,0.0
20200906:1630,3682.15,37.51,39.44,2.3,14.75,22.12,1.38,0.0
20200906:1730,178.16,0.0,10.48,0.34,4.17,21.44,1.38,0.0
20200906:1830,0.0,0.0,0.0,0.0,0.0,20.56,1.17,0.0
20200906:1930,0.0,0.0,0.0,0.0,0.0,19.08,1.03,0.0
20200906:2030,0.0,0.0,0.0,0.0,0.0,18.5,1.31,0.0
20200906:2130,0.0,0.0,0.0,0.0,0.0,17.89,1.31,0.0
20200906:2230,0.0,0.0,0.0,0.0,0.0,17.75,1.24,0.0
20200906:2330,0.0,0.0,0.0,0.0,0.0,17.59,1.38,0.0
20200907:0030,0.0,0.0,0.0,0.0,0.0,17.34,1.52,0.0
20200907:0130,0.0,0.0,0.0,0.0,0.0,17.08,1.72,0.0
20200907:0230,0.0,0.0,0.0,0.0,0.0,16.93,2.0,0.0
20200907:0330,0.0,0.0,0.0,0.0,0.0,16.6,1.59,0.0
20200907:0430,0.0,0.0,0.0,0.0,0.0,16.24,1.1,0.0
20200907:0530,235.6,4.79,9.92,0.49,4.85,15.68,0.83,0.0
20200907:0630,2902.1,25.24,33.09,1.5,15.43,15.89,0.62,0.0
20200907:0730,8470.69,37.81,97.33,3.57,25.76,16.6,0.55,0.0
20200907:0830,12009.64,83.36,99.58,4.46,35.36,17.28,0.9,0.0
20200907:0930,25409.56,187.03,183.38,8.63,43.52,17.57,1.24,0.0
20200907:1030,31192.11,270.63,184.59,10.19,49.17,18.25,1.24,0.0
20200907:1130,35071.56,313.3,202.88,11.49,51.1,18.98,1.1,0.0
20200907:1230,30914.05,227.98,228.31,10.71,48.77,19.59,1.03,0.0
20200907:1330,23498.98,139.65,208.29,8.65,42.83,19.99,1.24,0.0
20200907:1430,25012.46,196.57,172.86,8.85,34.49,20.08,1.66,0.0
20200907:1530,11768.22,74.85,110.04,4.86,24.8,20.26,1.59,0.0
20200907:1630,5016.64,30.11,64.16,2.78,14.43,19.85,1.38,0.0
20200907:1730,277.22,0.0,12.64,0.41,3.84,19.52,1.17,0.0
20200907:1830,0.0,0.0,0.0,0.0,0.0,18.62,0.76,0.0
20200907:1930,0.0,0.0,0.0,0.0,0.0,19.19,0.69,0.0
20200907:2030,0.0,0.0,0.0,0.0,0.0,19.33,0.69,0.0
20200907:2130,0.0,0.0,0.0,0.0,0.0,19.11,0.69,0.0
20200907:2230,0.0,0.0,0.0,0.0,0.0,18.83,0.76,0.0
20200907:2330,0.0,0.0,0.0,0.0,0.0,18.44,0.76,0.0
20200908:0030,0.0,0.0,0.0,0.0,0.0,16.83,1.03,0.0
20200908:0130,0.0,0.0,0.0,0.0,0.0,15.97,1.03,0.0
20200908:0230,0.0,0.0,0.0,0.0,0.0,15.25,1.1,0.0
20200908:0330,0.0,0.0,0.0,0.0,0.0,14.81,1.17,0.0
20200908:0430,0.0,0.0,0.0,0.0,0.0,14.34,1.17,0.0
20200908:0530,377.12,8.37,11.51,0.67,4.65,14.15,1.17,0.0
20200908:0630,9321.5,99.17,56.71,3.62,15.23,14.97,1.1,0.0
20200908:0730,19870.94,189.44,106.5,6.54,25.55,17.5,0.83,0.0
20200908:0830,34130.0,368.26,136.66,10.58,35.12,19.14,0.76,0.0
20200908:0930,42271.85,454.88,180.3,13.26,43.23,20.4,0.9,0.0
20200908:1030,45740.05,505.38,190.28,14.51,48.83,21.2,0.83,0.0
20200908:1130,36885.58,328.32,225.92,12.3,50.73,22.21,1.03,0.0
20200908:1230,38853.61,371.53,215.48,12.9,48.39,22.61,0.97,0.0
20200908:1330,40840.78,451.92,170.5,13.46,42.46,23.17,0.76,0.0
20200908:1430,27533.27,249.65,166.51,9.67,34.14,23.67,0.83,0.0
20200908:1530,19333.15,189.88,110.56,7.33,24.46,23.61,0.97,0.0
20200908:1630,7763.9,93.3,56.43,4.37,14.1,23.43,0.76,0.0
20200908:1730,278.06,0.0,12.81,0.41,3.52,22.9,0.21,0.0
20200908:1830,0.0,0.0,0.0,0.0,0.0,22.08,0.62,0.0
20200908:1930,0.0,0.0,0.0,0.0,0.0,21.42,0.83,0.0
20200908:2030,0.0,0.0,0.0,0.0,0.0,20.03,1.03,0.0
20200908:2130,0.0,0.0,0.0,0.0,0.0,20.13,0.83,0.0
20200908:2230,0.0,0.0,0.0,0.0,0.0,19.46,0.76,0.0
20200908:2330,0.0,0.0,0.0,0.0,0.0,18.81,0.62,0.0
20200909:0030,0.0,0.0,0.0,0.0,0.0,18.02,0.55,0.0
20200909:0130,0.0,0.0,0.0,0.0,0.0,17.52,0.48,0.0
20200909:0230,0.0,0.0,0.0,0.0,0.0,17.27,0.62,0.0
20200909:0330,0.0,0.0,0.0,0.0,0.0,16.31,0.9,0.0
20200909:0430,0.0,0.0,0.0,0.0,0.0,15.31,1.03,0.0
20200909:0530,694.3,15.48,14.89,1.02,4.45,14.26,1.24,0.0
20200909:0630,9945.04,108.22,56.62,3.75,15.03,14.38,1.24,0.0
20200909:0730,21470.18,237.55,83.32,6.8,25.33,18.33,0.48,0.0
20200909:0830,27168.64,291.43,113.85,8.56,34.87,20.57,0.14,0.0
20200909:0930,38101.03,438.7,138.28,11.91,42.94,21.32,0.14,0.0
20200909:1030,45293.83,500.24,198.08,14.53,48.49,22.29,0.41,0.0
20200909:1130,37567.39,364.19,205.21,12.37,50.35,23.16,0.76,0.0
20200909:1230,37460.0,387.61,178.79,12.23,48.0,23.52,0.97,0.0
20200909:1330,35590.21,378.91,158.69,11.71,42.08,23.77,0.97,0.0
20200909:1430,28511.46,300.06,130.84,9.7,33.79,24.06,0.9,0.0
20200909:1530,20152.33,227.65,87.15,7.5,24.13,24.15,0.69,0.0
20200909:1630,6430.23,76.7,50.57,3.68,13.77,24.02,0.9,0.0
20200909:1730,299.7,0.0,13.29,0.43,3.19,23.28,1.03,0.0
20200909:1830,0.0,0.0,0.0,0.0,0.0,21.7,1.17,0.0
20200909:1930,0.0,0.0,0.0,0.0,0.0,21.11,1.1,0.0
20200909:2030,0.0,0.0,0.0,0.0,0.0,19.67,1.38,0.0
20200909:2130,0.0,0.0,0.0,0.0,0.0,18.92,1.31,0.0
20200909:2230,0.0,0.0,0.0,0.0,0.0,18.3,1.17,0.0
20200909:2330,0.0,0.0,0.0,0.0,0.0,18.29,0.9,0.0
20200910:0030,0.0,0.0,0.0,0.0,0.0,18.05,0.83,0.0
20200910:0130,0.0,0.0,0.0,0.0,0.0,17.8,0.76,0.0
20200910:0230,0.0,0.0,0.0,0.0,0.0,17.49,0.69,0.0
20200910:0330,0.0,0.0,0.0,0.0,0.0,17.02,0.41,0.0
20200910:0430,0.0,0.0,0.0,0.0,0.0,16.54,0.34,0.0
20200910:0530,843.32,10.52,19.43,0.95,4.25,15.98,0.28,0.0
20200910:0630,9172.48,57.46,93.33,3.74,14.82,16.49,0.41,0.0
20200910:0730,22934.54,195.2,147.29,7.57,25.11,18.28,0.48,0.0
20200910:0830,37149.48,353.04,210.54,11.92,34.62,21.31,0.34,0.0
20200910:0930,47433.35,526.16,216.71,15.22,42.65,23.15,0.28,0.0
20200910:1030,54234.88,636.62,235.61,17.76,48.15,24.44,0.34,0.0
20200910:1130,53269.18,611.68,241.56,17.59,49.97,25.27,0.55,0.0
20200910:1230,48316.64,535.46,226.54,16.01,47.61,25.73,0.69,0.0
20200910:1330,44300.66,500.51,192.59,14.75,41.71,25.89,0.62,0.0
20200910:1430,31182.12,338.87,139.8,10.63,33.43,26.04,0.62,0.0
20200910:1530,17977.0,195.6,88.63,6.78,23.78,25.72,0.62,0.0
20200910:1630,4387.28,47.3,43.84,2.63,13.44,24.89,0.76,0.0
20200910:1730,175.66,0.0,10.48,0.34,2.85,23.45,1.31,0.0
20200910:1830,0.0,0.0,0.0,0.0,0.0,21.98,0.97,0.0
20200910:1930,0.0,0.0,0.0,0.0,0.0,20.48,1.03,0.0
20200910:2030,0.0,0.0,0.0,0.0,0.0,20.12,0.9,0.0
20200910:2130,0.0,0.0,0.0,0.0,0.0,20.29,0.69,0.0
20200910:2230,0.0,0.0,0.0,0.0,0.0,19.02,0.97,0.0
20200910:2330,0.0,0.0,0.0,0.0,0.0,18.28,1.03,0.0
20200911:0030,0.0,0.0,0.0,0.0,0.0,17.69,0.97,0.0
20200911:0130,0.0,0.0,0.0,0.0,0.0,17.23,0.9,0.0
20200911:0230,0.0,0.0,0.0,0.0,0.0,16.87,0.9,0.0
20200911:0330,0.0,0.0,0.0,0.0,0.0,17.03,0.69,0.0
20200911:0430,0.0,0.0,0.0,0.0,0.0,16.83,0.48,0.0
20200911:0530,576.92,9.92,14.81,0.76,4.05,16.13,0.69,0.0
20200911:0630,7281.88,77.5,48.53,2.87,14.62,16.19,0.69,0.0
20200911:0730,15155.66,128.27,102.4,5.22,24.89,18.5,0.34,0.0
20200911:0830,29878.42,290.93,152.79,9.4,34.37,19.59,0.41,0.0
20200911:0930,28735.4,265.74,162.65,9.31,42.36,20.85,0.34,0.0
20200911:1030,34557.91,311.95,208.54,11.36,47.81,21.48,0.34,0.0
20200911:1130,42095.36,427.28,221.43,13.77,49.59,22.38,0.14,0.0
20200911:1230,42576.55,444.35,213.0,13.97,47.22,23.32,0.34,0.0
20200911:1330,41411.05,443.2,194.19,13.64,41.33,24.08,0.62,0.0
20200911:1430,32504.13,346.99,147.8,10.91,33.08,24.36,0.76,0.0
20200911:1530,19824.32,183.43,126.56,7.44,23.44,24.46,0.62,0.0
20200911:1630,6209.62,51.26,67.64,3.38,13.1,24.11,0.28,0.0
20200911:1730,228.94,0.0,11.72,0.38,2.52,23.29,0.21,0.0
20200911:1830,0.0,0.0,0.0,0.0,0.0,22.86,0.14,0.0
20200911:1930,0.0,0.0,0.0,0.0,0.0,21.77,0.76,0.0
20200911:2030,0.0,0.0,0.0,0.0,0.0,20.46,0.97,0.0
20200911:2130,0.0,0.0,0.0,0.0,0.0,20.7,0.76,0.0
20200911:2230,0.0,0.0,0.0,0.0,0.0,20.2,0.62,0.0
20200911:2330,0.0,0.0,0.0,0.0,0.0,19.57,0.55,0.0
20200912:0030,0.0,0.0,0.0,0.0,0.0,18.51,0.76,0.0
20200912:0130,0.0,0.0,0.0,0.0,0.0,17.06,0.83,0.0
20200912:0230,0.0,0.0,0.0,0.0,0.0,16.51,0.9,0.0
20200912:0330,0.0,0.0,0.0,0.0,0.0,15.61,1.03,0.0
20200912:0430,0.0,0.0,0.0,0.0,0.0,15.08,1.17,0.0
20200912:0530,630.2,15.58,13.58,0.87,3.85,14.97,1.1,0.0
20200912:0630,12268.55,128.78,70.72,4.33,14.41,15.38,1.03,0.0
20200912:0730,29891.74,349.82,95.24,8.93,24.67,18.47,0.83,0.0
20200912:0830,43142.65,538.7,122.1,13.04,34.12,21.47,0.34,0.0
20200912:0930,52858.76,706.37,130.97,16.42,42.06,23.14,0.34,0.0
20200912:1030,57862.91,786.47,138.73,18.2,47.46,24.31,0.83,0.0
20200912:1130,49587.86,598.41,177.19,15.73,49.21,25.1,0.97,0.0
20200912:1230,52641.47,673.18,162.16,16.93,46.83,25.36,0.76,0.0
20200912:1330,36520.94,362.19,203.47,12.31,40.95,25.79,0.28,0.0
20200912:1430,30410.39,306.62,159.64,10.36,32.72,25.86,0.69,0.0
20200912:1530,19625.36,197.18,112.28,7.3,23.1,25.83,0.62,0.0
20200912:1630,6381.94,55.14,68.06,3.47,12.77,25.66,0.48,0.0
20200912:1730,185.65,0.0,10.76,0.35,2.19,24.7,1.03,0.0
20200912:1830,0.0,0.0,0.0,0.0,0.0,23.76,0.9,0.0
20200912:1930,0.0,0.0,0.0,0.0,0.0,24.25,0.69,0.0
20200912:2030,0.0,0.0,0.0,0.0,0.0,23.47,0.9,0.0
20200912:2130,0.0,0.0,0.0,0.0,0.0,22.73,0.69,0.0
20200912:2230,0.0,0.0,0.0,0.0,0.0,21.82,0.76,0.0
20200912:2330,0.0,0.0,0.0,0.0,0.0,19.86,0.97,0.0
20200913:0030,0.0,0.0,0.0,0.0,0.0,18.78,1.03,0.0
20200913:0130,0.0,0.0,0.0,0.0,0.0,17.94,1.17,0.0
20200913:0230,0.0,0.0,0.0,0.0,0.0,17.12,1.31,0.0
20200913:0330,0.0,0.0,0.0,0.0,0.0,16.82,1.38,0.0
20200913:0430,0.0,0.0,0.0,0.0,0.0,16.31,1.52,0.0
20200913:0530,617.72,16.63,12.97,0.84,3.64,16.09,1.52,0.0
20200913:0630,12378.44,137.0,65.44,4.29,14.21,16.47,1.31,0.0
20200913:0730,30378.76,363.69,89.69,8.98,24.45,19.05,0.9,0.0
20200913:0830,42255.2,544.78,100.47,12.59,33.87,22.18,0.55,0.0
20200913:0930,52514.93,707.94,125.93,16.24,41.76,24.06,0.41,0.0
20200913:1030,57130.31,787.49,137.82,18.1,47.11,25.52,0.55,0.0
20200913:1130,58432.34,815.51,138.87,18.81,48.82,26.5,0.62,0.0
20200913:1230,56062.22,783.01,128.86,18.19,46.44,27.2,0.62,0.0
20200913:1330,49456.33,669.18,121.41,16.11,40.58,27.65,0.62,0.0
20200913:1430,38760.37,501.3,104.13,12.78,32.36,27.85,0.83,0.0
20200913:1530,23158.48,283.42,84.31,8.36,22.75,27.78,0.9,0.0
20200913:1630,6698.29,88.42,48.35,3.76,12.43,27.31,0.76,0.0
20200913:1730,106.56,0.0,8.84,0.29,1.85,26.86,0.28,0.0
20200913:1830,0.0,0.0,0.0,0.0,0.0,25.7,0.76,0.0
20200913:1930,0.0,0.0,0.0,0.0,0.0,22.66,1.31,0.0
20200913:2030,0.0,0.0,0.0,0.0,0.0,21.31,1.38,0.0
20200913:2130,0.0,0.0,0.0,0.0,0.0,20.65,1.24,0.0
20200913:2230,0.0,0.0,0.0,0.0,0.0,19.9,1.17,0.0
20200913:2330,0.0,0.0,0.0,0.0,0.0,18.96,1.24,0.0
20200914:0030,0.0,0.0,0.0,0.0,0.0,18.11,1.24,0.0
20200914:0130,0.0,0.0,0.0,0.0,0.0,17.45,1.24,0.0
20200914:0230,0.0,0.0,0.0,0.0,0.0,16.91,1.31,0.0
20200914:0330,0.0,0.0,0.0,0.0,0.0,16.5,1.24,0.0
20200914:0430,0.0,0.0,0.0,0.0,0.0,16.32,1.24,0.0
20200914:0530,571.93,14.82,12.72,0.75,3.44,15.71,1.38,0.0
20200914:0630,11994.66,127.84,67.73,4.12,14.0,15.75,1.31,0.0
20200914:0730,29174.96,347.01,89.72,8.59,24.22,19.94,0.97,0.0
20200914:0830,41530.93,523.39,112.5,12.37,33.61,23.08,0.62,0.0
20200914:0930,47141.98,621.37,121.85,14.48,41.47,24.8,0.21,0.0
20200914:1030,57853.76,812.55,128.55,18.26,46.77,25.84,0.55,0.0
20200914:1130,55348.76,754.32,133.89,17.46,48.44,26.61,0.9,0.0
20200914:1230,49202.42,589.34,185.12,15.72,46.04,26.96,1.17,0.0
20200914:1330,43042.75,534.26,132.71,13.69,40.19,27.04,1.24,0.0
20200914:1430,35679.28,436.37,113.19,11.61,32.0,27.01,1.17,0.0
20200914:1530,18521.46,214.68,79.55,6.72,22.41,26.86,1.03,0.0
20200914:1630,5604.39,61.51,52.43,3.13,12.09,26.4,0.97,0.0
20200914:1730,97.4,0.0,8.56,0.28,1.51,25.5,0.62,0.0
20200914:1830,0.0,0.0,0.0,0.0,0.0,25.27,0.28,0.0
20200914:1930,0.0,0.0,0.0,0.0,0.0,21.88,1.1,0.0
20200914:2030,0.0,0.0,0.0,0.0,0.0,20.5,1.31,0.0
20200914:2130,0.0,0.0,0.0,0.0,0.0,19.61,1.24,0.0
20200914:2230,0.0,0.0,0.0,0.0,0.0,19.12,1.1,0.0
20200914:2330,0.0,0.0,0.0,0.0,0.0,18.42,1.03,0.0
20200915:0030,0.0,0.0,0.0,0.0,0.0,17.88,1.03,0.0
20200915:0130,0.0,0.0,0.0,0.0,0.0,17.43,1.03,0.0
20200915:0230,0.0,0.0,0.0,0.0,0.0,16.99,1.1,0.0
20200915:0330,0.0,0.0,0.0,0.0,0.0,16.25,1.31,0.0
20200915:0430,0.0,0.0,0.0,0.0,0.0,15.8,1.38,0.0
20200915:0530,636.86,10.89,15.34,0.71,3.23,15.17,1.45,0.0
20200915:0630,10967.36,120.62,59.57,3.75,13.79,15.28,1.38,0.0
20200915:0730,26575.9,312.07,83.82,7.76,23.99,18.98,0.9,0.0
20200915:0830,42218.57,529.31,112.68,12.39,33.36,21.52,0.62,0.0
20200915:0930,48566.38,631.66,130.32,14.75,41.16,23.45,0.28,0.0
20200915:1030,58250.02,816.81,133.3,18.33,46.42,24.56,0.28,0.0
20200915:1130,58949.32,826.98,138.26,18.8,48.05,25.51,0.41,0.0
20200915:1230,56466.81,790.21,129.48,18.13,45.65,26.14,0.41,0.0
20200915:1330,49799.32,671.69,123.31,15.99,39.81,26.61,0.48,0.0
20200915:1430,38230.9,476.33,120.84,12.48,31.63,26.8,0.48,0.0
20200915:1530,23426.55,284.08,87.89,8.29,22.06,26.67,0.41,0.0
20200915:1630,6782.38,88.7,49.63,3.7,11.75,26.27,0.48,0.0
20200915:1730,62.44,0.0,7.6,0.25,1.18,25.23,0.69,0.0
20200915:1830,0.0,0.0,0.0,0.0,0.0,24.12,0.76,0.0
20200915:1930,0.0,0.0,0.0,0.0,0.0,23.11,0.97,0.0
20200915:2030,0.0,0.0,0.0,0.0,0.0,22.21,0.76,0.0
20200915:2130,0.0,0.0,0.0,0.0,0.0,20.87,0.83,0.0
20200915:2230,0.0,0.0,0.0,0.0,0.0,20.01,0.76,0.0
20200915:2330,0.0,0.0,0.0,0.0,0.0,19.3,0.62,0.0
20200916:0030,0.0,0.0,0.0,0.0,0.0,18.71,0.69,0.0
20200916:0130,0.0,0.0,0.0,0.0,0.0,17.47,0.97,0.0
20200916:0230,0.0,0.0,0.0,0.0,0.0,16.95,0.97,0.0
20200916:0330,0.0,0.0,0.0,0.0,0.0,16.22,1.03,0.0
20200916:0430,0.0,0.0,0.0,0.0,0.0,16.32,0.83,0.0
20200916:0530,617.72,17.35,12.52,0.74,3.03,16.18,0.69,0.0
20200916:0630,11410.24,114.09,72.56,3.91,13.58,16.08,0.69,0.0
20200916:0730,26525.12,294.78,101.11,7.78,23.77,18.35,0.41,0.0
20200916:0830,42514.11,531.11,120.04,12.49,33.1,21.44,0.28,0.0
20200916:0930,52459.99,690.62,136.34,15.84,40.86,23.36,0.55,0.0
20200916:1030,56981.3,751.5,165.52,17.72,46.06,24.68,0.62,0.0
20200916:1130,56550.06,757.72,163.55,17.96,47.66,25.61,0.34,0.0
20200916:1230,52485.8,683.75,165.31,16.82,45.25,26.41,0.28,0.0
20200916:1330,41955.5,473.17,186.95,13.63,39.43,26.84,0.34,0.0
20200916:1430,32544.09,336.13,169.39,10.87,31.27,27.0,0.41,0.0
20200916:1530,16841.48,155.64,114.15,6.3,21.71,26.97,0.14,0.0
20200916:1630,3822.01,25.81,53.01,2.19,11.41,26.39,0.34,0.0
20200916:1730,19.98,0.0,6.32,0.2,0.84,25.77,0.41,0.0
20200916:1830,0.0,0.0,0.0,0.0,0.0,24.2,0.83,0.0
20200916:1930,0.0,0.0,0.0,0.0,0.0,20.89,1.72,0.0
20200916:2030,0.0,0.0,0.0,0.0,0.0,19.71,1.52,0.0
20200916:2130,0.0,0.0,0.0,0.0,0.0,20.12,0.97,0.0
20200916:2230,0.0,0.0,0.0,0.0,0.0,19.98,0.69,0.0
20200916:2330,0.0,0.0,0.0,0.0,0.0,19.15,0.48,0.0
20200917:0030,0.0,0.0,0.0,0.0,0.0,18.5,0.48,0.0
20200917:0130,0.0,0.0,0.0,0.0,0.0,17.84,0.69,0.0
20200917:0230,0.0,0.0,0.0,0.0,0.0,17.08,0.83,0.0
20200917:0330,0.0,0.0,0.0,0.0,0.0,17.22,0.62,0.0
20200917:0430,0.0,0.0,0.0,0.0,0.0,17.11,0.69,0.0
20200917:0530,583.58,18.6,11.37,0.7,2.82,16.8,0.69,0.0
20200917:0630,11892.26,136.8,59.26,3.9,13.37,16.86,0.62,0.0
20200917:0730,28359.11,335.81,88.2,8.12,23.54,18.62,0.41,0.0
20200917:0830,41915.54,528.84,112.56,12.19,32.84,22.31,0.48,0.0
20200917:0930,52064.55,695.19,128.37,15.65,40.56,24.19,0.55,0.0
20200917:1030,55039.9,728.77,169.89,17.31,45.71,25.68,0.14,0.0
20200917:1130,57689.75,798.31,156.56,18.44,47.28,26.72,0.21,0.0
20200917:1230,51981.3,675.98,170.23,16.69,44.86,27.35,0.21,0.0
20200917:1330,44305.65,528.77,173.96,14.25,39.05,27.8,0.48,0.0
20200917:1430,35138.99,427.01,125.52,11.45,30.9,27.94,0.14,0.0
20200917:1530,20158.16,218.22,104.92,7.22,21.36,27.79,0.14,0.0
20200917:1630,5400.43,57.4,53.51,2.94,11.07,27.06,0.76,0.0
20200917:1730,34.96,0.0,6.8,0.22,0.5,25.68,0.83,0.0
20200917:1830,0.0,0.0,0.0,0.0,0.0,25.4,0.62,0.0
20200917:1930,0.0,0.0,0.0,0.0,0.0,22.61,1.17,0.0
20200917:2030,0.0,0.0,0.0,0.0,0.0,20.92,1.31,0.0
20200917:2130,0.0,0.0,0.0,0.0,0.0,19.44,1.38,0.0
20200917:2230,0.0,0.0,0.0,0.0,0.0,18.46,1.24,0.0
20200917:2330,0.0,0.0,0.0,0.0,0.0,17.73,1.31,0.0
20200918:0030,0.0,0.0,0.0,0.0,0.0,16.76,1.38,0.0
20200918:0130,0.0,0.0,0.0,0.0,0.0,16.13,1.45,0.0
20200918:0230,0.0,0.0,0.0,0.0,0.0,15.49,1.45,0.0
20200918:0330,0.0,0.0,0.0,0.0,0.0,15.43,1.31,0.0
20200918:0430,0.0,0.0,0.0,0.0,0.0,15.44,1.24,0.0
20200918:0530,163.17,0.0,9.92,0.32,2.61,15.29,1.17,0.0
20200918:0630,12396.76,137.43,64.47,3.97,13.15,15.86,1.1,0.0
20200918:0730,29485.48,345.31,93.31,8.31,23.31,18.35,0.83,0.0
20200918:0830,42370.92,534.74,114.72,12.25,32.58,21.65,0.28,0.0
20200918:0930,50015.77,638.57,150.31,15.02,40.25,23.4,0.28,0.0
20200918:1030,57016.26,778.9,140.56,17.48,45.36,24.45,0.48,0.0
20200918:1130,57723.88,791.24,143.25,17.93,46.89,25.38,0.62,0.0
20200918:1230,49573.71,647.09,132.54,15.26,44.46,25.98,0.9,0.0
20200918:1330,38702.09,477.27,117.6,11.96,38.66,26.17,0.9,0.0
20200918:1430,31064.74,369.14,108.33,9.89,30.54,26.07,0.55,0.0
20200918:1530,20396.25,243.08,81.29,7.07,21.01,25.95,0.28,0.0
20200918:1630,5278.05,66.68,44.55,2.88,10.73,25.59,0.34,0.0
20200918:1730,0.0,0.0,4.96,0.16,0.16,24.9,0.41,0.0
20200918:1830,0.0,0.0,0.0,0.0,0.0,23.83,0.69,0.0
20200918:1930,0.0,0.0,0.0,0.0,0.0,21.35,1.45,0.0
20200918:2030,0.0,0.0,0.0,0.0,0.0,19.8,1.59,0.0
20200918:2130,0.0,0.0,0.0,0.0,0.0,19.13,1.45,0.0
20200918:2230,0.0,0.0,0.0,0.0,0.0,18.3,1.45,0.0
20200918:2330,0.0,0.0,0.0,0.0,0.0,17.78,1.45,0.0
20200919:0030,0.0,0.0,0.0,0.0,0.0,17.56,1.38,0.0
20200919:0130,0.0,0.0,0.0,0.0,0.0,17.32,1.31,0.0
20200919:0230,0.0,0.0,0.0,0.0,0.0,16.89,1.31,0.0
20200919:0330,0.0,0.0,0.0,0.0,0.0,16.91,1.24,0.0
20200919:0430,0.0,0.0,0.0,0.0,0.0,16.88,1.17,0.0
20200919:0530,65.77,0.0,7.52,0.24,2.41,16.78,1.17,0.0
20200919:0630,1383.62,10.87,22.6,0.85,12.94,16.86,1.1,0.0
20200919:0730,4050.94,27.53,45.47,1.8,23.07,17.74,1.03,0.0
20200919:0830,7662.33,37.3,86.81,3.18,32.31,18.8,1.03,0.0
20200919:0930,12612.38,98.95,93.36,4.41,39.94,19.16,0.83,0.0
20200919:1030,15650.17,122.68,112.39,5.38,45.0,19.75,0.9,0.0
20200919:1130,16180.47,121.73,121.39,5.64,46.5,20.27,0.97,0.0
20200919:1230,19604.54,134.44,158.51,6.9,44.06,20.64,0.83,0.0
20200919:1330,22016.3,165.37,162.93,7.54,38.28,21.03,0.9,0.0
20200919:1430,18180.13,144.24,131.01,6.34,30.17,21.39,0.55,0.0
