Latitude (decimal degrees):	45.045
Longitude (decimal degrees):	7.636
Elevation (m):	262
Radiation database:	PVGIS-SARAH3


Slope: 41 deg. (optimum)
Azimuth: -1 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	31.8
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230130:0710,0.0,0.0,1.62,0.05,2.13,-1.73,0.41,0.0
20230130:0810,5238.43,99.36,95.18,2.83,10.97,-1.06,0.55,0.0
20230130:0910,11871.64,257.27,170.45,5.96,18.4,1.54,0.34,0.0
20230130:1010,22874.6,786.29,89.5,10.33,23.88,4.33,0.34,0.0
20230130:1110,24341.77,847.11,100.64,11.59,26.86,6.41,0.55,0.0
20230130:1210,23979.82,826.08,109.42,11.52,26.96,7.87,0.69,0.0
20230130:1310,22207.22,757.03,100.97,10.28,24.17,8.64,0.76,0.0
20230130:1410,18668.68,628.19,82.65,7.88,18.84,8.94,0.62,0.0
20230130:1510,12803.82,421.03,63.21,4.47,11.53,8.6,0.34,0.0
20230130:1610,207.01,7.07,10.95,0.32,2.77,7.59,0.48,0.0
20230130:1710,0.0,0.0,0.0,0.0,0.0,6.7,1.03,0.0
20230130:1810,0.0,0.0,0.0,0.0,0.0,5.94,0.97,0.0
20230130:1910,0.0,0.0,0.0,0.0,0.0,6.02,0.48,0.0
20230130:2010,0.0,0.0,0.0,0.0,0.0,5.02,0.48,0.0
20230130:2110,0.0,0.0,0.0,0.0,0.0,3.89,0.48,0.0
20230130:2210,0.0,0.0,0.0,0.0,0.0,2.91,0.83,0.0
20230130:2310,0.0,0.0,0.0,0.0,0.0,2.24,0.9,0.0
20230131:0010,0.0,0.0,0.0,0.0,0.0,1.45,0.9,0.0
20230131:0110,0.0,0.0,0.0,0.0,0.0,0.23,1.1,0.0
20230131:0210,0.0,0.0,0.0,0.0,0.0,-0.45,1.24,0.0
20230131:0310,0.0,0.0,0.0,0.0,0.0,-0.66,1.24,0.0
20230131:0410,0.0,0.0,0.0,0.0,0.0,-0.88,1.24,0.0
20230131:0510,0.0,0.0,0.0,0.0,0.0,-0.92,1.03,0.0
20230131:0610,0.0,0.0,0.0,0.0,0.0,-0.64,0.9,0.0
20230131:0710,26.99,0.0,7.29,0.22,2.32,-1.43,0.83,0.0
20230131:0810,13095.6,405.16,67.36,4.27,11.17,-0.47,0.69,0.0
20230131:0910,19239.55,628.49,83.4,7.81,18.62,2.39,0.48,0.0
20230131:1010,22431.69,769.38,98.39,10.35,24.13,5.68,0.14,0.0
20230131:1110,24267.16,865.08,94.04,11.79,27.13,7.67,0.28,0.0
20230131:1210,24060.15,842.05,104.52,11.72,27.24,8.58,0.55,0.0
20230131:1310,22113.88,750.67,104.95,10.35,24.45,9.01,0.76,0.0
20230131:1410,18687.42,623.63,86.92,7.98,19.11,9.15,0.76,0.0
20230131:1510,12974.32,427.17,62.72,4.59,11.78,8.79,0.55,0.0
20230131:1610,215.9,6.54,11.82,0.34,3.01,7.35,0.76,0.0
20230131:1710,0.0,0.0,0.0,0.0,0.0,6.26,0.97,0.0
20230131:1810,0.0,0.0,0.0,0.0,0.0,5.68,1.1,0.0
20230131:1910,0.0,0.0,0.0,0.0,0.0,6.94,0.55,0.0
20230131:2010,0.0,0.0,0.0,0.0,0.0,6.18,0.55,0.0
20230131:2110,0.0,0.0,0.0,0.0,0.0,4.96,0.55,0.0
20230131:2210,0.0,0.0,0.0,0.0,0.0,4.04,0.48,0.0
20230131:2310,0.0,0.0,0.0,0.0,0.0,3.25,0.55,0.0
20230201:0010,0.0,0.0,0.0,0.0,0.0,2.67,0.69,0.0
20230201:0110,0.0,0.0,0.0,0.0,0.0,2.22,0.76,0.0
20230201:0210,0.0,0.0,0.0,0.0,0.0,1.87,0.76,0.0
20230201:0310,0.0,0.0,0.0,0.0,0.0,1.61,0.69,0.0
20230201:0410,0.0,0.0,0.0,0.0,0.0,1.35,0.69,0.0
20230201:0510,0.0,0.0,0.0,0.0,0.0,1.23,0.69,0.0
20230201:0610,0.0,0.0,0.0,0.0,0.0,1.15,0.62,0.0
20230201:0710,192.09,7.82,9.16,0.27,2.5,0.49,0.41,0.0
20230201:0810,12350.43,364.43,85.16,4.27,11.38,1.2,0.48,0.0
20230201:0910,18651.22,583.35,107.68,7.79,18.86,3.64,0.62,0.0
20230201:1010,21927.5,713.13,127.76,10.25,24.39,7.22,0.69,0.0
20230201:1110,23734.4,804.44,130.2,11.72,27.41,9.39,0.62,0.0
20230201:1210,23240.05,783.73,138.21,11.64,27.53,10.63,0.48,0.0
20230201:1310,21635.4,725.84,124.25,10.45,24.73,11.04,0.48,0.0
20230201:1410,17698.4,565.84,114.4,7.88,19.38,11.12,0.48,0.0
20230201:1510,12163.42,381.94,82.11,4.56,12.03,10.64,0.28,0.0
20230201:1610,241.3,6.09,13.6,0.39,3.25,9.92,0.14,0.0
20230201:1710,0.0,0.0,0.0,0.0,0.0,8.93,0.48,0.0
20230201:1810,0.0,0.0,0.0,0.0,0.0,7.8,0.62,0.0
20230201:1910,0.0,0.0,0.0,0.0,0.0,7.41,0.69,0.0
20230201:2010,0.0,0.0,0.0,0.0,0.0,6.05,0.76,0.0
20230201:2110,0.0,0.0,0.0,0.0,0.0,5.11,0.9,0.0
20230201:2210,0.0,0.0,0.0,0.0,0.0,3.84,1.03,0.0
20230201:2310,0.0,0.0,0.0,0.0,0.0,2.74,1.1,0.0
20230202:0010,0.0,0.0,0.0,0.0,0.0,1.48,1.24,0.0
20230202:0110,0.0,0.0,0.0,0.0,0.0,0.56,1.38,0.0
20230202:0210,0.0,0.0,0.0,0.0,0.0,-0.11,1.31,0.0
20230202:0310,0.0,0.0,0.0,0.0,0.0,-0.21,1.31,0.0
20230202:0410,0.0,0.0,0.0,0.0,0.0,-0.32,1.24,0.0
20230202:0510,0.0,0.0,0.0,0.0,0.0,-0.47,1.24,0.0
20230202:0610,0.0,0.0,0.0,0.0,0.0,-0.6,1.1,0.0
20230202:0710,220.03,7.27,10.96,0.32,2.7,0.45,0.97,0.0
20230202:0810,12392.98,361.05,85.53,4.32,11.59,0.41,1.1,0.0
20230202:0910,19121.44,599.68,102.9,7.96,19.09,3.22,1.1,0.0
20230202:1010,22334.54,723.69,124.37,10.4,24.65,6.1,0.97,0.0
20230202:1110,23983.32,816.3,125.21,11.86,27.69,8.56,0.62,0.0
20230202:1210,23376.26,783.75,138.95,11.74,27.82,10.26,0.62,0.0
20230202:1310,21195.98,695.23,135.72,10.37,25.02,11.18,0.48,0.0
20230202:1410,18029.24,590.45,107.05,8.1,19.65,11.26,0.28,0.0
20230202:1510,12442.82,393.73,82.19,4.74,12.29,10.71,0.14,0.0
20230202:1610,397.19,11.39,15.84,0.46,3.49,10.22,0.14,0.0
20230202:1710,0.0,0.0,0.0,0.0,0.0,9.22,0.83,0.0
20230202:1810,0.0,0.0,0.0,0.0,0.0,8.53,1.1,0.0
20230202:1910,0.0,0.0,0.0,0.0,0.0,4.91,1.72,0.0
20230202:2010,0.0,0.0,0.0,0.0,0.0,2.74,1.86,0.0
20230202:2110,0.0,0.0,0.0,0.0,0.0,2.77,1.59,0.0
20230202:2210,0.0,0.0,0.0,0.0,0.0,3.82,0.97,0.0
20230202:2310,0.0,0.0,0.0,0.0,0.0,2.66,1.03,0.0
20230203:0010,0.0,0.0,0.0,0.0,0.0,2.02,1.1,0.0
20230203:0110,0.0,0.0,0.0,0.0,0.0,1.91,0.97,0.0
20230203:0210,0.0,0.0,0.0,0.0,0.0,1.73,0.9,0.0
20230203:0310,0.0,0.0,0.0,0.0,0.0,1.9,0.76,0.0
20230203:0410,0.0,0.0,0.0,0.0,0.0,1.7,0.76,0.0
20230203:0510,0.0,0.0,0.0,0.0,0.0,1.53,0.76,0.0
20230203:0610,0.0,0.0,0.0,0.0,0.0,1.48,0.76,0.0
20230203:0710,48.9,0.0,8.77,0.24,2.89,2.19,0.62,0.0
20230203:0810,2428.88,21.84,78.46,2.25,11.81,2.94,0.76,0.0
20230203:0910,17539.97,513.34,134.05,7.66,19.34,4.34,0.76,0.0
20230203:1010,21954.49,725.8,126.97,10.54,24.92,8.28,0.41,0.0
20230203:1110,23107.33,782.45,143.21,11.84,27.98,10.67,0.14,0.0
20230203:1210,23300.37,797.47,137.43,11.96,28.11,11.8,0.34,0.0
20230203:1310,21665.56,729.76,127.68,10.72,25.31,12.59,0.55,0.0
20230203:1410,18534.7,618.81,101.43,8.4,19.93,12.87,0.62,0.0
20230203:1510,10273.35,285.62,107.33,4.37,12.55,12.28,0.48,0.0
20230203:1610,119.7,0.0,13.16,0.37,3.74,11.97,0.07,0.0
20230203:1710,0.0,0.0,0.0,0.0,0.0,10.99,0.69,0.0
20230203:1810,0.0,0.0,0.0,0.0,0.0,9.5,0.76,0.0
20230203:1910,0.0,0.0,0.0,0.0,0.0,8.16,0.55,0.0
20230203:2010,0.0,0.0,0.0,0.0,0.0,7.03,0.76,0.0
20230203:2110,0.0,0.0,0.0,0.0,0.0,6.11,0.76,0.0
20230203:2210,0.0,0.0,0.0,0.0,0.0,5.43,0.69,0.0
20230203:2310,0.0,0.0,0.0,0.0,0.0,4.67,0.9,0.0
20230204:0010,0.0,0.0,0.0,0.0,0.0,4.22,0.9,0.0
20230204:0110,0.0,0.0,0.0,0.0,0.0,4.27,0.9,0.0
20230204:0210,0.0,0.0,0.0,0.0,0.0,4.02,0.9,0.0
20230204:0310,0.0,0.0,0.0,0.0,0.0,3.89,0.97,0.0
20230204:0410,0.0,0.0,0.0,0.0,0.0,2.94,1.1,0.0
20230204:0510,0.0,0.0,0.0,0.0,0.0,2.45,1.17,0.0
20230204:0610,0.0,0.0,0.0,0.0,0.0,3.13,0.9,0.0
20230204:0710,93.66,0.0,11.4,0.32,3.1,3.39,0.9,0.0
20230204:0810,10105.39,265.71,103.46,4.05,12.03,3.33,1.03,0.0
20230204:0910,17438.05,521.07,127.4,7.71,19.59,6.4,0.9,0.0
20230204:1010,18976.34,537.23,188.99,9.64,25.19,10.25,0.76,0.0
20230204:1110,23508.65,813.74,125.09,12.01,28.27,12.5,0.69,0.0
20230204:1210,23025.1,781.6,138.64,11.89,28.41,13.86,0.83,0.0
20230204:1310,21895.75,765.65,109.41,10.94,25.6,14.72,0.69,0.0
20230204:1410,17628.55,573.48,113.73,8.2,20.21,14.9,0.76,0.0
20230204:1510,12187.24,385.35,84.41,4.86,12.81,14.1,0.76,0.0
20230204:1610,542.93,15.11,18.96,0.56,3.98,13.27,0.69,0.0
20230204:1710,0.0,0.0,0.0,0.0,0.0,12.42,0.21,0.0
20230204:1810,0.0,0.0,0.0,0.0,0.0,11.49,0.9,0.0
20230204:1910,0.0,0.0,0.0,0.0,0.0,11.53,0.62,0.0
20230204:2010,0.0,0.0,0.0,0.0,0.0,10.25,0.21,0.0
20230204:2110,0.0,0.0,0.0,0.0,0.0,9.06,0.34,0.0
20230204:2210,0.0,0.0,0.0,0.0,0.0,7.87,1.17,0.0
20230204:2310,0.0,0.0,0.0,0.0,0.0,4.1,1.66,0.0
20230205:0010,0.0,0.0,0.0,0.0,0.0,2.55,1.79,0.0
20230205:0110,0.0,0.0,0.0,0.0,0.0,1.87,1.93,0.0
20230205:0210,0.0,0.0,0.0,0.0,0.0,1.37,1.86,0.0
20230205:0310,0.0,0.0,0.0,0.0,0.0,1.11,1.59,0.0
20230205:0410,0.0,0.0,0.0,0.0,0.0,1.04,1.31,0.0
20230205:0510,0.0,0.0,0.0,0.0,0.0,0.99,1.24,0.0
20230205:0610,0.0,0.0,0.0,0.0,0.0,0.59,1.24,0.0
20230205:0710,253.05,5.95,13.59,0.39,3.31,-0.49,1.24,0.0
20230205:0810,11084.56,298.14,101.13,4.3,12.26,0.47,1.03,0.0
20230205:0910,17537.11,513.33,130.37,7.76,19.84,3.78,0.9,0.0
20230205:1010,18125.12,464.34,207.17,9.32,25.47,5.31,0.9,0.0
20230205:1110,23278.15,725.78,162.0,11.67,28.57,6.36,1.1,0.0
20230205:1210,23007.0,713.56,166.58,11.64,28.71,7.22,1.1,0.0
20230205:1310,21639.53,669.71,146.55,10.52,25.89,7.6,1.52,0.0
20230205:1410,17138.97,490.83,140.97,7.88,20.49,7.64,1.93,0.0
20230205:1510,10125.39,263.41,110.38,4.39,13.07,7.14,1.86,0.0
20230205:1610,589.6,14.29,20.76,0.61,4.23,6.37,1.45,0.0
20230205:1710,0.0,0.0,0.0,0.0,0.0,5.39,1.17,0.0
20230205:1810,0.0,0.0,0.0,0.0,0.0,4.41,1.38,0.0
20230205:1910,0.0,0.0,0.0,0.0,0.0,3.62,1.03,0.0
20230205:2010,0.0,0.0,0.0,0.0,0.0,3.0,1.03,0.0
20230205:2110,0.0,0.0,0.0,0.0,0.0,2.65,1.1,0.0
20230205:2210,0.0,0.0,0.0,0.0,0.0,2.41,1.31,0.0
20230205:2310,0.0,0.0,0.0,0.0,0.0,2.06,1.24,0.0
20230206:0010,0.0,0.0,0.0,0.0,0.0,1.68,1.03,0.0
20230206:0110,0.0,0.0,0.0,0.0,0.0,1.66,0.83,0.0
20230206:0210,0.0,0.0,0.0,0.0,0.0,1.69,0.76,0.0
20230206:0310,0.0,0.0,0.0,0.0,0.0,1.54,0.69,0.0
20230206:0410,0.0,0.0,0.0,0.0,0.0,1.2,0.76,0.0
20230206:0510,0.0,0.0,0.0,0.0,0.0,0.71,0.83,0.0
20230206:0610,0.0,0.0,0.0,0.0,0.0,-0.05,0.97,0.0
20230206:0710,0.0,0.0,0.0,0.0,0.0,1.4,0.62,0.0
20230206:0810,10889.93,293.09,102.42,4.34,12.5,1.79,0.76,0.0
20230206:0910,7597.14,107.59,168.71,5.22,20.1,2.63,0.97,0.0
20230206:1010,10664.19,161.44,223.67,7.18,25.76,3.48,0.9,0.0
20230206:1110,17041.81,368.79,254.4,9.74,28.87,4.36,1.17,0.0
20230206:1210,6786.88,44.25,205.86,6.03,29.02,4.62,1.52,0.0
20230206:1310,2356.17,0.0,98.25,2.73,26.19,5.12,1.79,0.0
20230206:1410,2452.37,2.1,99.45,2.78,20.77,5.08,1.93,0.0
20230206:1510,1039.5,0.0,50.88,1.42,13.34,4.65,2.0,0.0
20230206:1610,9.21,0.0,6.14,0.17,4.48,3.94,2.14,0.0
20230206:1710,0.0,0.0,0.0,0.0,0.0,3.09,2.0,0.0
20230206:1810,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0
20230206:1910,0.0,0.0,0.0,0.0,0.0,2.54,1.79,0.0
20230206:2010,0.0,0.0,0.0,0.0,0.0,1.87,1.72,0.0
20230206:2110,0.0,0.0,0.0,0.0,0.0,1.28,1.79,0.0
20230206:2210,0.0,0.0,0.0,0.0,0.0,0.78,1.93,0.0
20230206:2310,0.0,0.0,0.0,0.0,0.0,0.34,2.14,0.0
20230207:0010,0.0,0.0,0.0,0.0,0.0,-0.03,2.9,0.0
20230207:0110,0.0,0.0,0.0,0.0,0.0,-0.35,3.31,0.0
20230207:0210,0.0,0.0,0.0,0.0,0.0,-0.4,3.03,0.0
20230207:0310,0.0,0.0,0.0,0.0,0.0,-0.46,2.34,0.0
20230207:0410,0.0,0.0,0.0,0.0,0.0,-0.68,1.79,0.0
20230207:0510,0.0,0.0,0.0,0.0,0.0,-1.2,1.38,0.0
20230207:0610,0.0,0.0,0.0,0.0,0.0,-1.85,1.24,0.0
20230207:0710,148.59,0.0,14.04,0.39,3.74,-1.42,1.31,0.0
20230207:0810,13014.01,379.92,89.33,4.88,12.74,0.04,0.83,0.0
20230207:0910,19493.55,604.56,109.0,8.52,20.37,1.33,0.83,0.0
20230207:1010,22950.49,742.98,127.93,11.11,26.04,2.24,0.28,0.0
20230207:1110,24612.6,800.86,142.53,12.4,29.17,3.23,0.55,0.0
20230207:1210,24486.87,801.89,143.73,12.47,29.33,4.0,0.41,0.0
20230207:1310,22774.91,738.44,131.1,11.23,26.5,4.56,0.48,0.0
20230207:1410,19299.24,605.15,113.37,8.79,21.06,4.83,0.83,0.0
20230207:1510,13473.43,409.92,85.28,5.32,13.61,4.62,1.03,0.0
20230207:1610,818.52,17.17,26.75,0.78,4.73,3.99,1.1,0.0
20230207:1710,0.0,0.0,0.0,0.0,0.0,2.08,1.17,0.0
20230207:1810,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0
20230207:1910,0.0,0.0,0.0,0.0,0.0,1.82,1.03,0.0
20230207:2010,0.0,0.0,0.0,0.0,0.0,1.29,1.03,0.0
20230207:2110,0.0,0.0,0.0,0.0,0.0,-0.58,1.31,0.0
20230207:2210,0.0,0.0,0.0,0.0,0.0,-1.78,1.38,0.0
20230207:2310,0.0,0.0,0.0,0.0,0.0,-2.37,1.45,0.0
20230208:0010,0.0,0.0,0.0,0.0,0.0,-2.8,1.45,0.0
20230208:0110,0.0,0.0,0.0,0.0,0.0,-2.87,1.38,0.0
20230208:0210,0.0,0.0,0.0,0.0,0.0,-2.33,1.24,0.0
20230208:0310,0.0,0.0,0.0,0.0,0.0,-2.14,1.03,0.0
20230208:0410,0.0,0.0,0.0,0.0,0.0,-1.28,0.83,0.0
20230208:0510,0.0,0.0,0.0,0.0,0.0,-1.08,0.62,0.0
20230208:0610,0.0,0.0,0.0,0.0,0.0,-1.21,0.41,0.0
20230208:0710,334.96,4.98,18.01,0.51,3.97,-0.8,0.76,0.0
20230208:0810,8773.48,198.04,118.35,4.1,12.99,-1.06,0.34,0.0
20230208:0910,19335.12,598.05,112.53,8.59,20.64,1.29,0.55,0.0
20230208:1010,23194.01,736.62,131.41,11.18,26.34,2.24,0.9,0.0
20230208:1110,25369.2,828.88,132.37,12.67,29.48,2.83,1.1,0.0
20230208:1210,24889.14,790.01,151.36,12.55,29.65,3.3,1.17,0.0
20230208:1310,23023.51,716.65,142.78,11.25,26.8,3.52,1.31,0.0
20230208:1410,19572.92,600.76,115.31,8.86,21.35,3.57,1.59,0.0
20230208:1510,13713.14,407.96,89.15,5.44,13.88,2.97,1.66,0.0
20230208:1610,1201.74,28.64,30.18,0.9,4.98,2.12,1.31,0.0
20230208:1710,0.0,0.0,0.0,0.0,0.0,0.84,1.38,0.0
20230208:1810,0.0,0.0,0.0,0.0,0.0,-0.41,1.38,0.0
20230208:1910,0.0,0.0,0.0,0.0,0.0,-1.2,1.52,0.0
20230208:2010,0.0,0.0,0.0,0.0,0.0,-1.7,1.59,0.0
20230208:2110,0.0,0.0,0.0,0.0,0.0,-1.92,1.52,0.0
20230208:2210,0.0,0.0,0.0,0.0,0.0,-2.2,1.45,0.0
20230208:2310,0.0,0.0,0.0,0.0,0.0,-1.96,1.38,0.0
20230209:0010,0.0,0.0,0.0,0.0,0.0,-1.89,1.38,0.0
20230209:0110,0.0,0.0,0.0,0.0,0.0,-1.75,1.38,0.0
20230209:0210,0.0,0.0,0.0,0.0,0.0,-1.63,1.38,0.0
20230209:0310,0.0,0.0,0.0,0.0,0.0,-1.82,1.38,0.0
20230209:0410,0.0,0.0,0.0,0.0,0.0,-1.88,1.38,0.0
20230209:0510,0.0,0.0,0.0,0.0,0.0,-2.03,1.31,0.0
20230209:0610,0.0,0.0,0.0,0.0,0.0,-2.22,1.17,0.0
20230209:0710,149.22,0.0,14.04,0.39,4.2,-2.26,1.03,0.0
20230209:0810,3308.67,34.51,93.56,2.73,13.24,-1.96,0.97,0.0
20230209:0910,8490.27,120.82,180.71,5.66,20.91,-1.42,1.1,0.0
20230209:1010,8555.36,89.34,215.11,6.54,26.64,-0.73,1.17,0.0
20230209:1110,25672.42,822.46,137.44,12.77,29.8,-0.21,1.03,0.0
20230209:1210,25600.98,834.65,133.03,12.89,29.97,0.24,0.69,0.0
20230209:1310,23416.58,747.03,131.46,11.52,27.11,0.64,0.48,0.0
20230209:1410,19589.43,606.6,114.79,9.01,21.64,1.25,0.48,0.0
20230209:1510,13822.36,413.08,88.54,5.57,14.15,1.15,0.69,0.0
20230209:1610,4399.6,140.69,37.43,1.49,5.23,0.79,0.76,0.0
20230209:1710,0.0,0.0,0.0,0.0,0.0,-0.29,0.69,0.0
20230209:1810,0.0,0.0,0.0,0.0,0.0,-0.57,0.62,0.0
20230209:1910,0.0,0.0,0.0,0.0,0.0,-0.19,0.9,0.0
20230209:2010,0.0,0.0,0.0,0.0,0.0,-0.54,0.62,0.0
20230209:2110,0.0,0.0,0.0,0.0,0.0,-0.99,0.28,0.0
20230209:2210,0.0,0.0,0.0,0.0,0.0,-1.43,0.34,0.0
20230209:2310,0.0,0.0,0.0,0.0,0.0,-1.82,0.34,0.0
20230210:0010,0.0,0.0,0.0,0.0,0.0,-2.07,0.28,0.0
20230210:0110,0.0,0.0,0.0,0.0,0.0,-2.2,0.21,0.0
20230210:0210,0.0,0.0,0.0,0.0,0.0,-2.26,0.28,0.0
20230210:0310,0.0,0.0,0.0,0.0,0.0,-2.3,0.34,0.0
20230210:0410,0.0,0.0,0.0,0.0,0.0,-2.32,0.41,0.0
20230210:0510,0.0,0.0,0.0,0.0,0.0,-2.39,0.55,0.0
20230210:0610,0.0,0.0,0.0,0.0,0.0,-2.53,0.55,0.0
20230210:0710,4314.19,143.31,30.53,1.27,4.43,-3.43,0.34,0.0
20230210:0810,13639.8,399.86,89.83,5.3,13.49,-2.16,0.34,0.0
20230210:0910,20156.17,640.87,103.85,9.1,21.19,1.23,0.48,0.0
20230210:1010,23729.32,774.09,124.1,11.69,26.94,3.4,0.83,0.0
20230210:1110,25257.44,836.66,135.88,13.01,30.12,4.88,0.9,0.0
20230210:1210,25252.04,837.51,137.07,13.08,30.29,5.91,1.03,0.0
20230210:1310,23497.54,771.13,127.39,11.84,27.43,6.39,1.03,0.0
20230210:1410,19882.48,634.42,109.4,9.32,21.93,6.18,1.1,0.0
20230210:1510,13813.47,420.31,89.83,5.74,14.42,5.47,0.97,0.0
20230210:1610,4890.45,160.82,37.83,1.64,5.48,4.0,0.97,0.0
20230210:1710,0.0,0.0,0.0,0.0,0.0,1.86,0.9,0.0
20230210:1810,0.0,0.0,0.0,0.0,0.0,1.35,0.83,0.0
20230210:1910,0.0,0.0,0.0,0.0,0.0,1.73,0.69,0.0
20230210:2010,0.0,0.0,0.0,0.0,0.0,1.2,0.83,0.0
20230210:2110,0.0,0.0,0.0,0.0,0.0,0.45,0.83,0.0
20230210:2210,0.0,0.0,0.0,0.0,0.0,-0.13,0.9,0.0
20230210:2310,0.0,0.0,0.0,0.0,0.0,-0.71,0.97,0.0
20230211:0010,0.0,0.0,0.0,0.0,0.0,-0.95,0.83,0.0
20230211:0110,0.0,0.0,0.0,0.0,0.0,-1.31,0.62,0.0
20230211:0210,0.0,0.0,0.0,0.0,0.0,-1.59,0.48,0.0
20230211:0310,0.0,0.0,0.0,0.0,0.0,-1.81,0.41,0.0
20230211:0410,0.0,0.0,0.0,0.0,0.0,-1.97,0.41,0.0
20230211:0510,0.0,0.0,0.0,0.0,0.0,-2.06,0.41,0.0
20230211:0610,0.0,0.0,0.0,0.0,0.0,-2.12,0.34,0.0
20230211:0710,4040.19,132.0,32.31,1.29,4.67,-2.45,0.14,0.0
20230211:0810,13476.92,397.96,88.51,5.35,13.75,-0.87,0.34,0.0
20230211:0910,18882.04,578.93,122.57,8.81,21.48,2.82,0.28,0.0
20230211:1010,22907.94,752.15,128.17,11.59,27.25,5.6,0.48,0.0
20230211:1110,21506.18,605.43,221.83,11.84,30.44,7.24,0.48,0.0
20230211:1210,22939.38,712.56,185.74,12.47,30.62,8.39,0.41,0.0
20230211:1310,22800.31,758.91,128.87,11.81,27.74,8.71,0.62,0.0
20230211:1410,19337.34,625.76,109.48,9.32,22.23,8.65,0.76,0.0
20230211:1510,13495.97,418.19,88.54,5.79,14.69,7.9,0.48,0.0
20230211:1610,4981.58,157.78,46.3,1.71,5.74,6.58,0.41,0.0
20230211:1710,0.0,0.0,0.0,0.0,0.0,5.29,0.62,0.0
20230211:1810,0.0,0.0,0.0,0.0,0.0,3.38,0.76,0.0
20230211:1910,0.0,0.0,0.0,0.0,0.0,1.83,0.55,0.0
20230211:2010,0.0,0.0,0.0,0.0,0.0,0.99,0.55,0.0
20230211:2110,0.0,0.0,0.0,0.0,0.0,0.56,0.55,0.0
20230211:2210,0.0,0.0,0.0,0.0,0.0,0.27,0.55,0.0
20230211:2310,0.0,0.0,0.0,0.0,0.0,0.07,0.62,0.0
20230212:0010,0.0,0.0,0.0,0.0,0.0,-0.07,0.48,0.0
20230212:0110,0.0,0.0,0.0,0.0,0.0,-0.23,0.34,0.0
20230212:0210,0.0,0.0,0.0,0.0,0.0,-0.37,0.21,0.0
20230212:0310,0.0,0.0,0.0,0.0,0.0,-0.48,0.21,0.0
20230212:0410,0.0,0.0,0.0,0.0,0.0,-0.58,0.28,0.0
20230212:0510,0.0,0.0,0.0,0.0,0.0,-0.66,0.28,0.0
20230212:0610,0.0,0.0,0.0,0.0,0.0,-0.74,0.28,0.0
20230212:0710,3826.83,121.67,35.41,1.34,4.92,-0.9,0.14,0.0
20230212:0810,13307.38,398.4,85.78,5.39,14.02,0.94,0.34,0.0
20230212:0910,19309.08,625.13,102.63,9.1,21.77,4.89,0.21,0.0
20230212:1010,22312.31,747.57,125.41,11.59,27.56,8.59,0.28,0.0
20230212:1110,23832.18,808.95,138.62,12.91,30.77,10.7,0.55,0.0
20230212:1210,23610.89,797.03,145.06,12.91,30.95,11.92,0.62,0.0
20230212:1310,22230.4,756.21,124.69,11.81,28.06,12.57,0.62,0.0
20230212:1410,18430.24,597.51,115.98,9.2,22.52,12.75,0.69,0.0
20230212:1510,13015.91,407.16,89.74,5.79,14.97,12.29,0.76,0.0
20230212:1610,5047.93,161.86,47.41,1.81,5.99,10.53,1.24,0.0
20230212:1710,0.0,0.0,0.0,0.0,0.0,7.0,1.66,0.0
20230212:1810,0.0,0.0,0.0,0.0,0.0,4.65,1.79,0.0
20230212:1910,0.0,0.0,0.0,0.0,0.0,4.26,1.72,0.0
20230212:2010,0.0,0.0,0.0,0.0,0.0,3.54,1.66,0.0
20230212:2110,0.0,0.0,0.0,0.0,0.0,3.34,1.52,0.0
20230212:2210,0.0,0.0,0.0,0.0,0.0,3.23,1.38,0.0
20230212:2310,0.0,0.0,0.0,0.0,0.0,2.41,1.38,0.0
20230213:0010,0.0,0.0,0.0,0.0,0.0,1.73,1.38,0.0
20230213:0110,0.0,0.0,0.0,0.0,0.0,0.95,1.38,0.0
20230213:0210,0.0,0.0,0.0,0.0,0.0,1.03,1.24,0.0
20230213:0310,0.0,0.0,0.0,0.0,0.0,1.1,1.17,0.0
20230213:0410,0.0,0.0,0.0,0.0,0.0,0.82,1.24,0.0
20230213:0510,0.0,0.0,0.0,0.0,0.0,0.16,1.31,0.0
20230213:0610,0.0,0.0,0.0,0.0,0.0,-0.53,1.45,0.0
20230213:0710,4606.92,150.92,35.32,1.51,5.17,-0.06,0.55,0.0
20230213:0810,13187.36,387.23,91.87,5.47,14.29,1.1,0.48,0.0
20230213:0910,18848.39,592.48,115.36,9.03,22.06,4.72,0.21,0.0
20230213:1010,22640.92,754.27,124.97,11.77,27.88,7.2,0.34,0.0
20230213:1110,24651.97,850.19,124.73,13.3,31.1,8.72,0.55,0.0
20230213:1210,24194.14,818.19,137.91,13.16,31.28,9.86,0.69,0.0
20230213:1310,22831.11,772.07,121.69,12.06,28.38,10.61,0.83,0.0
20230213:1410,18815.37,602.99,117.02,9.37,22.82,10.92,0.9,0.0
20230213:1510,13134.02,403.06,93.15,5.88,15.24,10.65,0.97,0.0
20230213:1610,5042.54,159.0,49.22,1.88,6.25,9.65,0.9,0.0
20230213:1710,0.0,0.0,0.0,0.0,0.0,7.36,1.1,0.0
20230213:1810,0.0,0.0,0.0,0.0,0.0,6.98,1.03,0.0
